Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nasim Nuñez","WSN",11.713,32.3014,28.2137,6.30554,4.96628,1.17678,0.0499752,0.112497,3.26975,1.79989,3.35555,0.0302967,7.15976,0.0865576,0.0813458,0.564274,0.526441,2.03911,0.323086,0.223492,0.103882,0.221655,0.468668,0.307137,0.280706,0.268678,0.587843,0.0572141,5.86148,0.294587,-0.106525,0.210846,2.69961,-1.07895,70.869,0.104321,0.0229369,-1.0209009274840355,0.5652045272290707,0.0640295,999,2.48548,-0.282768,1.98489,2.48548,0.282768,2.35349,21.3,1.775,21.3,1.775,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Nicky Lopez","CHC",19.5949,75.7979,68.0594,16.3151,14.1547,1.82495,0.23953,0.0958592,7.44664,4.92404,6.24207,0.0483211,11.792,0.494155,0.19016,0.812151,1.45743,1.07919,0.466344,0.239718,0.0823515,0.155572,0.529347,0.307409,0.277796,0.266505,0.585205,0.0380784,4.15407,0.28777,0.231968,-0.137533,6.20225,-2.66444,70.0119,0.0944343,0.32874,-2.5650381222367287,0.6311306655406952,0.0610936,747.1599731445312,3.69198,0.344467,1.83975,3.69198,-0.344467,2.547,47.3,2.365,47.3,2.365,,,,,,,,,,,,,,,,,,,"Nicky Lopez","19339",670032
"Joey Wiemer","KCR",42.4082,135.396,120.931,25.3632,16.4734,5.81027,0.313119,2.76641,14.2005,12.1742,12.3109,0.0625086,39.0915,1.23617,0.838407,0.0792002,1.58477,3.22945,1.00712,0.209733,0.090925,0.28872,0.314924,0.28755,0.331585,0.275868,0.619134,0.121852,4.90061,0.282772,0.00311323,0.00156095,12.0993,-3.73898,76.4534,0.00467417,1.2536,-3.725440762937069,-0.21111631393432617,0.0593425,740.1799926757812,2.22674,-0.364969,1.49842,2.22674,0.364969,3.0021,106.5,2.535714285,106.5,2.535714285,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"J.C. Escarra","NYY",5.84919,21.0004,18.9673,4.07785,2.63717,1.16567,0.0215779,0.253438,2.02722,1.89613,1.82066,0.0358133,3.99815,0.12596,0.0615941,0.0248878,0.331653,0.0603105,0.0250311,0.214994,0.0866964,0.190385,0.455375,0.287215,0.318811,0.270393,0.606026,0.103817,2.58512,0.258803,-0.00174434,-0.0339701,1.78411,-0.672476,72.6869,-0.0357145,0.0887141,-0.7068143263459206,0.5400406494736671,0.055039,999,1.83592,0.445378,1.97282,1.83592,-0.445378,2.36957,12.3,2.05,12.3,2.05,,,,,,,,,,,,,,,,,,,"J.C. Escarra","sa738605",641555
"Eric Wagaman","MIA",35.6197,145.676,134.637,32.6446,21.4479,7.06045,0.627176,3.50905,15.4385,15.3699,9.4255,0.104563,30.2924,0.68051,0.852564,0.0805145,2.11305,1.73643,0.609898,0.242464,0.0647018,0.207944,0.311151,0.293626,0.382411,0.294662,0.676037,0.139947,4.33918,0.286519,-0.0219278,-0.147937,15.2215,-1.81937,85.3722,-0.169865,0.011958,-2.7180321514606476,-1.6371019147336483,0.0512279,744.8800048828125,2.34907,-0.687309,1.52829,2.34907,0.687309,2.96229,144.4,4.011111111,144.4,4.011111111,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Mickey Gasper","MIN",16.8224,30.0618,26.3313,6.34079,4.27077,1.4259,0.0671115,0.57701,3.30089,2.87982,2.94936,0.0288599,6.13392,0.605209,0.153081,0.0229285,0.775009,0.145913,0.0461521,0.240808,0.0981096,0.204044,0.480827,0.329418,0.365799,0.309633,0.695217,0.12499,3.14007,0.291491,0.0140271,-0.0510424,3.50337,-0.0132015,102.269,-0.0370153,0,0.04103477671742439,-0.5522823333740234,0.0506969,999,1.06306,-1.04183,1.95101,1.06306,1.04183,2.39865,31.9,1.876470588,31.9,1.876470588,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Nick Maton","CHW",15.294,49.6546,43.8554,9.0702,5.54862,2.33787,0.0647068,1.119,5.69245,4.95627,5.26879,0.0809923,13.0859,0.277916,0.190981,0.0614693,0.501122,0.0971686,0.0802416,0.206821,0.106109,0.263538,0.402632,0.294737,0.339627,0.282691,0.634364,0.132807,2.52707,0.266448,0.0292643,-0.0999944,4.70994,-1.09856,81.1467,-0.0707301,-0.474538,-1.166036419570446,-0.0025022923946380615,0.0501791,999,2.07993,-0.549619,1.81147,2.07993,0.549619,2.5847,36.6,2.44,36.6,2.44,,,,,,,,,,,,,,,,,,,"Nick Maton","21635",665155
"J.D. Davis","LAA",36.8317,142.06,126.55,28.4,19.1261,5.01991,0.0925405,4.16146,14.823,14.8075,12.475,0.0305249,43.4478,1.98115,0.994095,0.0596525,3.3311,0.148171,0.0689339,0.224418,0.0878151,0.305842,0.287126,0.301804,0.3642,0.294712,0.666003,0.139782,2.02591,0.303229,-0.106531,-0.263088,14.8493,-1.76851,89.3249,-0.369619,0.0536108,-2.1048063337802887,-2.1488993391394615,0.049772,735.9400024414062,3.59182,2.20672,1.44019,3.59182,-2.20672,3.07974,123.9,3.348648648,123.9,3.348648648,,,,,,,,,,,,,,,,,,,"J.D. Davis","16219",605204
"Michael Stefanic","TOR",13.5675,40.8459,36.6161,8.90248,7.29581,1.44934,0.0396613,0.117663,3.64929,2.9421,3.18656,0.0694472,5.66743,0.680929,0.130311,0.23199,1.07629,0.154285,0.109647,0.24313,0.0780142,0.138751,0.562259,0.314423,0.294518,0.276083,0.608942,0.0513886,2.45636,0.283735,0.0273186,-0.101108,3.65715,-1.12093,79.3409,-0.0737896,0,-1.0393182337284088,0.150080606341362,0.0487867,999,1.60834,-0.450205,1.94203,1.60834,0.450205,2.41062,28.3,2.021428571,28.3,2.021428571,,,,,,,,,,,,,,,,,,,"Michael Stefanic","25353",683021
"Grant McCray","SFG",32.8132,124.769,114.178,24.6361,15.2954,5.19576,1.0087,3.13623,14.3274,11.3969,8.75027,0.0598006,43.7329,1.04812,0.680803,0.111797,1.72973,4.26863,0.887867,0.215769,0.0701318,0.350511,0.200084,0.276234,0.361348,0.279135,0.637582,0.145579,6.7907,0.316223,-0.125487,0.296555,11.4777,-3.11752,78.7003,0.171067,0.386105,-2.938275843858719,-0.7532409727573395,0.0480827,743.489990234375,2.04092,-0.298183,1.56489,2.04092,0.298183,2.91348,109.2,3.309090909,109.2,3.309090909,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Jorbit Vivas","NYY",6.23364,24.0316,21.1428,4.73244,3.37662,1.03593,0.0379643,0.281927,2.48664,2.13487,2.06732,0.0291484,4.08864,0.731119,0.0703978,0.0199737,0.382997,0.334375,0.0947917,0.223832,0.0860249,0.170136,0.505625,0.313634,0.316423,0.285459,0.630058,0.0925914,3.94491,0.264241,0.020584,-0.0200223,2.33305,-0.47813,83.0511,0.000561713,0.04354,-0.4759944987599738,0.13973818719387054,0.0479659,999,2.46188,-0.289128,1.96955,2.46188,0.289128,2.37394,18.9,3.15,18.9,3.15,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Weston Wilson","PHI",26.782,91.3974,81.8305,18.3838,11.6562,3.44373,0.181267,3.1026,10.5978,10.1271,8.23603,0.208511,27.2711,0.411851,0.817851,0.101211,1.11088,2.89864,0.746416,0.224657,0.0901123,0.298379,0.302006,0.296088,0.384916,0.297222,0.681004,0.160259,4.95695,0.292325,-0.0789554,0.118823,9.73838,-0.953114,89.1281,0.0398673,-0.282214,-1.1483595967292786,-1.453237920999527,0.0456517,999,1.99011,0.954231,1.68864,1.99011,-0.954231,2.74847,82.6,3.059259259,82.6,3.059259259,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Jakob Marsee","MIA",15.5663,58.983,51.4745,10.6188,7.27758,2.38613,0.128466,0.826613,6.45988,4.92572,6.74886,0.063059,14.597,0.449669,0.172968,0.136961,0.745182,2.81585,0.344665,0.206292,0.11442,0.247478,0.462346,0.302779,0.305815,0.276266,0.608594,0.099523,5.7402,0.270324,-0.16803,0.309825,5.28974,-1.60997,72.9902,0.141795,-0.00558407,-1.7632648050785065,0.23463602969422936,0.0449839,999,3.2876,0.346161,1.83909,3.2876,-0.346161,2.54788,52.5,3.28125,52.5,3.28125,,,,,,,,,,,,,,,,,,,"Jakob Marsee","sa3019868",805300
"Buddy Kennedy","PHI",10.2217,32.9292,28.8007,6.48646,4.56572,1.30402,0.04827,0.568451,3.79936,3.13814,3.36279,0.0716081,7.4333,0.414802,0.334622,0.0163206,0.357762,0.269556,0.0626124,0.225219,0.102122,0.225736,0.452395,0.311855,0.333061,0.28836,0.644916,0.107842,3.8125,0.280029,-0.0224953,-0.036731,3.27371,-0.578282,83.163,-0.0592264,-0.0164991,-0.7222159244120121,0.05110495537519455,0.043941,999,1.8573,0.0111568,1.92214,1.8573,-0.0111568,2.43714,25.9,2.59,25.9,2.59,,,,,,,,,,,,,,,,,,,"Buddy Kennedy","22505",671083
"Curt Casali","ATL",19.579,66.2827,58.0328,12.0465,8.56341,2.66724,0.0389037,0.776943,6.67307,5.86719,6.99769,0.0463703,15.6036,0.504343,0.187955,0.55992,1.06497,0.0748439,0.0587676,0.207581,0.105573,0.23541,0.448467,0.297439,0.295046,0.269568,0.592486,0.0874656,1.96304,0.269347,-0.0607743,-0.135262,5.58707,-2.16655,69.9111,-0.196036,-0.712089,-2.580918923020363,0.798638105392456,0.0438929,999,2.24863,0.732799,1.7563,2.24863,-0.732799,2.65826,51.3,2.565,51.3,2.565,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Myles Straw","TOR",31.4572,81.6483,74.1528,16.6633,12.7337,3.04619,0.723729,0.159679,8.3095,5.43594,6.25073,0.10586,15.1513,0.156327,0.732909,0.355557,1.02922,5.51244,0.689875,0.224715,0.0765567,0.185568,0.412553,0.283793,0.291775,0.257108,0.575568,0.0670599,7.29241,0.277023,-0.333,0.672852,6.06349,-3.48757,65.9939,0.339852,0.0487472,-2.837091952562332,0.5341970361769199,0.0432626,999,2.00896,0.38469,1.87194,2.00896,-0.38469,2.50408,62.2,2.006451612,62.2,2.006451612,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Osleivis Basabe","SFG",6.07335,21.7311,20.3637,5.05449,3.80335,0.991334,0.0518125,0.207996,2.2783,2.01746,1.17641,0.00994761,3.91579,0.0873975,0.0601988,0.0433746,0.449696,0.288257,0.0971536,0.248211,0.0541349,0.180193,0.300427,0.291331,0.332623,0.275513,0.623954,0.0844122,4.12296,0.297329,0.0100073,-0.0216101,1.93573,-0.606327,76.2089,-0.0116028,0.209731,-0.6165060773491859,0.3034551292657852,0.0424463,999,2.14179,-0.144713,1.99373,2.14179,0.144713,2.3417,13.9,2.316666666,13.9,2.316666666,,,,,,,,,,,,,,,,,,,"Osleivis Basabe","23985",678545
"Max Acosta","MIA",8.9737,33.2828,31.1581,7.634,5.48039,1.5642,0.0552798,0.534131,3.44487,3.12316,1.80594,0.0264965,6.18282,0.141844,0.10023,0.0766978,0.52624,1.2516,0.353584,0.245008,0.0542605,0.185766,0.292091,0.288555,0.350186,0.280455,0.638741,0.105178,4.90064,0.289302,-0.0350618,0.0486993,3.09711,-0.796247,75.81,0.0136376,0.0493392,-0.9491200922057033,0.24937032908201218,0.0421995,999,1.76351,-0.38328,1.96779,1.76351,0.38328,2.37628,36.9,4.1,36.9,4.1,,,,,,,,,,,,,,,,,,,"Max Acosta","sa3014711",691185
"Daz Cameron","BAL",30.7626,89.9569,81.9432,18.0711,11.751,3.6752,0.429475,2.21538,10.1379,8.44869,6.41591,0.0753623,24.2212,0.869736,0.643676,0.0843638,1.22043,2.66871,0.632622,0.220531,0.071322,0.269254,0.264888,0.282141,0.356971,0.280529,0.639112,0.13644,5.70451,0.282379,-0.0593451,0.127876,8.3762,-2.14678,83.7444,0.0685307,0,-1.6046473681926727,-0.9915882349014282,0.0415718,999,2.16494,-0.102273,1.7047,2.16494,0.102273,2.72707,73.1,2.358064516,73.1,2.358064516,,,,,,,,,,,,,,,,,,,"Daz Cameron","18353",663662
"José Fermín","STL",17.423,50.2789,44.5673,10.3892,8.14038,1.4531,0.130637,0.665114,6.21428,4.75526,4.68277,0.0424222,6.64078,0.563277,0.130621,0.334916,1.06872,1.23145,0.345293,0.233113,0.0931359,0.132079,0.705153,0.313056,0.316352,0.284053,0.629408,0.0832386,4.96191,0.260059,0.00175309,0.00112673,4.82428,-1.05724,82.0838,0.00287982,-0.491628,-1.051071081776172,-0.2227555513381958,0.0414534,999,3.74965,1.05303,1.86797,3.74965,-1.05303,2.50937,43.2,2.54117647,43.2,2.54117647,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Jorge Barrosa","ARI",16.2228,51.5535,46.2294,10.6967,8.22502,1.74104,0.112663,0.617927,6.26372,5.43323,4.17063,0.0513989,10.0788,0.252926,0.131242,0.769321,0.660625,1.1187,0.280558,0.231382,0.080899,0.195503,0.4138,0.297735,0.314017,0.274036,0.611752,0.0826347,4.99121,0.282603,-0.0303641,0.0106905,4.53093,-1.49969,72.4769,-0.0196737,0.141177,-1.716419167816639,0.39152900874614716,0.0404738,999,3.06483,0.500622,1.85086,3.06483,-0.500622,2.53219,44.7,2.79375,44.7,2.79375,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Omar Narváez","CHW",17.6955,58.0786,52.1566,10.8465,7.84661,2.21902,0.0488215,0.732001,5.06516,5.14152,5.10153,0.0676378,11.9176,0.274617,0.241442,0.304429,0.923118,0.0563619,0.0336835,0.207959,0.0878383,0.205197,0.428067,0.280793,0.294481,0.259014,0.575274,0.0865215,1.96129,0.254461,-0.0335572,-0.106195,4.40221,-2.39172,64.859,-0.139753,-0.427107,-2.5276691168546677,0.9382900893688202,0.0357032,999,1.4622,-0.215459,1.80771,1.4622,0.215459,2.58971,39.8,2.211111111,39.8,2.211111111,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"Adam Duvall",,60.0082,228.713,209.671,43.0672,23.3338,8.94064,0.918922,9.8739,24.0543,28.6422,14.4516,0.0874518,70.3915,3.11446,1.38211,0.0936723,2.11574,0.937912,0.244264,0.205404,0.0631865,0.307773,0.205303,0.265215,0.398088,0.28718,0.663303,0.192684,3.56975,0.253796,-0.235224,-0.233454,22.5206,-4.23377,84.2345,-0.468679,0.164831,-4.68746480345726,-2.613327741622925,0.0329989,749.239990234375,2.63342,-0.130088,0.938372,2.63342,0.130088,3.74884,209.5,3.491666666,209.5,3.491666666,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Corey Julks","CHW",35.2078,102.842,93.7645,21.6877,14.7307,4.57229,0.228196,2.15651,11.0664,9.20658,7.67883,0.123414,24.7451,0.727236,0.614072,0.0570187,1.78971,3.2938,0.79005,0.2313,0.0746665,0.240613,0.310318,0.292785,0.353928,0.284792,0.646713,0.122629,5.04973,0.289449,-0.0369609,0.157153,9.92889,-2.10133,82.5923,0.120192,0,-1.9744042232632637,-1.13361656665802,0.0328925,999,2.02918,-1.45042,1.71091,2.02918,1.45042,2.71879,92.4,2.64,92.4,2.64,,,,,,,,,,,,,,,,,,,"Corey Julks","20311",667452
"Billy Cook","PIT",38.2065,144.791,131.473,29.0628,18.2091,6.12483,0.960846,3.768,15.4465,15.6419,10.1372,0.167112,41.5725,1.98939,1.023,0.168155,1.15237,4.24938,0.91582,0.221055,0.0700129,0.287121,0.243844,0.284806,0.368238,0.285849,0.653044,0.147183,6.08739,0.290226,-0.053429,0.240859,14.102,-2.8353,79.476,0.18743,0.851622,-3.3661341071128845,-1.1383002996444702,0.0327637,650.0999755859375,2.83483,-0.143492,1.48134,2.83483,0.143492,3.02488,132.9,3.497368421,132.9,3.497368421,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Henry Davis","PIT",27.9773,108.42,95.0436,20.6099,13.2797,4.2441,0.104447,2.98163,11.7634,10.9342,9.84391,0.373761,30.5507,2.77745,0.446099,0.309335,1.45018,1.09535,0.487605,0.216847,0.0907939,0.28178,0.322215,0.307381,0.357812,0.295502,0.665193,0.140966,3.4322,0.284522,0.0464593,-0.179886,11.402,-1.28079,85.9728,-0.133426,-1.7794,-1.9520565271377563,-1.3476479053497314,0.0320991,512.8400268554688,3.83221,0.826336,1.57791,3.83221,-0.826336,2.89612,103.3,3.689285714,103.3,3.689285714,,,,,,,,,,,,,,,,,,,"Henry Davis","29617",680779
"Victor Mesa Jr.","MIA",17.2914,66.4924,61.2785,13.8253,9.5358,2.82902,0.11945,1.34101,6.36537,6.43449,3.9296,0.0649782,15.6007,0.574501,0.589589,0.120167,0.999897,0.767828,0.166624,0.225614,0.0590985,0.234623,0.251886,0.27616,0.341331,0.271043,0.617491,0.115717,3.94584,0.277882,-0.0130995,-0.0242143,5.6837,-2.09445,69.4751,-0.0373138,0.286945,-2.464414693415165,0.5537873208522797,0.0313588,999,1.13468,0.834479,1.80246,1.13468,-0.834479,2.59672,52.4,3.082352941,52.4,3.082352941,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","sa3010700",683748
"Brandon Lockridge","SDP",18.3161,46.5088,42.4992,9.54135,6.80717,1.96533,0.0633517,0.705498,5.36343,3.79181,3.64027,0.0143711,13.2075,0.169516,0.109294,0.0906118,0.502841,3.28089,0.329276,0.224507,0.0782705,0.283979,0.27562,0.287627,0.323533,0.272281,0.61116,0.0990262,6.28808,0.307919,-0.239735,0.439139,4.02186,-1.41866,73.9853,0.199405,0.411611,-1.2162034809589386,-0.05948099493980408,0.0282887,750.7100219726562,2.51535,0.0562919,1.92832,2.51535,-0.0562919,2.42891,46.9,2.605555555,46.9,2.605555555,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Anthony Rizzo",,81.2223,338.933,299.412,67.5434,45.76,12.029,0.295401,9.45898,36.0162,35.9943,28.2378,1.31481,66.8806,9.17718,1.96079,0.145816,6.16314,1.24673,0.847503,0.225587,0.0833137,0.197327,0.422212,0.309806,0.362512,0.297673,0.672318,0.136924,2.58017,0.258115,-0.467742,-0.739974,36.2362,-3.41154,91.453,-1.20772,-0.178582,-4.597050428390503,-6.445733830332756,0.0258073,694.0999755859375,1.97585,0.84244,0.600852,1.97585,-0.84244,4.19886,311.3,3.843209876,311.3,3.843209876,,,,,,,,,,,,,,,,,,,"Anthony Rizzo","3473",519203
"Joey Loperfido","TOR",36.0408,134.187,122.197,26.8104,17.1313,5.79967,0.905049,2.97433,14.8118,13.6576,9.14958,0.514944,43.9506,1.7841,0.823164,0.232678,1.73408,2.90032,0.767949,0.219403,0.0681855,0.327533,0.208179,0.281769,0.354699,0.27841,0.636468,0.135296,5.86395,0.313239,-0.147771,0.0516039,12.2657,-3.43114,80.9778,-0.0961675,0.81898,-3.0167960599064827,-1.2389031052589417,0.0224608,585.02001953125,1.87661,-0.179874,1.49386,1.87661,0.179874,3.00819,116.4,3.233333333,116.4,3.233333333,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Jerar Encarnacion","SFG",55.4209,216.956,197.851,46.0807,29.8687,7.88408,0.58245,7.74541,24.2157,27.2615,16.2495,0.262489,71.3156,1.01534,1.73772,0.102077,3.06194,2.61275,0.57637,0.232906,0.0748977,0.32871,0.227853,0.292112,0.396085,0.299067,0.688197,0.163179,4.18197,0.318061,-0.247556,-0.0808105,23.4387,-1.94041,92.4118,-0.328367,-0.117282,-2.2545646727085114,-4.767760701477528,0.0213027,471.1000061035156,3.6918,-0.208256,1.12406,3.6918,0.208256,3.50125,217.6,3.956363636,217.6,3.956363636,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Robbie Grossman",,49.0943,184.895,158.457,34.9398,23.2605,7.35767,0.32133,4.00034,19.9705,17.1818,22.812,0.107449,45.064,1.67295,1.86184,0.0910269,2.97753,1.90157,0.355085,0.220501,0.123379,0.243728,0.506215,0.321557,0.346727,0.299411,0.668283,0.126226,3.72376,0.278097,-0.192316,-0.139477,20.0262,-1.60239,92.6488,-0.331793,-0.312264,-1.9220756888389587,-4.039797782897949,0.0204998,999,2.00305,-0.10748,1.28561,2.00305,0.10748,3.28585,174.7,3.565306122,174.7,3.565306122,,,,,,,,,,,,,,,,,,,"Robbie Grossman","5254",543257
"Akil Baddoo","DET",10.5564,30.8842,27.3902,5.68166,3.50271,1.12947,0.30798,0.741498,3.62078,2.53736,3.11689,0.0844184,8.70163,0.127364,0.190053,0.0597453,0.280779,1.09206,0.310165,0.207434,0.100922,0.28175,0.358197,0.289572,0.352374,0.282894,0.641947,0.14494,6.78829,0.272379,0.031782,0.0402093,2.93454,-0.678237,83.9749,0.0719914,0,-0.4943043068051338,-0.3404347002506256,0.0201188,999,1.87863,0.555754,1.93354,1.87863,-0.555754,2.42195,29.8,2.709090909,29.8,2.709090909,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Emmanuel Rivera","BAL",22.3811,62.9659,57.3128,13.6027,9.42443,2.34758,0.193439,1.63721,6.21803,6.72542,4.43739,0.0253645,13.9613,0.434841,0.657251,0.123609,1.42604,0.250482,0.0656351,0.23734,0.0704729,0.221728,0.317835,0.293988,0.37075,0.290867,0.664738,0.13341,3.09989,0.282393,-0.0151843,-0.0891212,6.3869,-0.978731,91.0165,-0.104306,0,-0.7515355572104454,-1.156781554222107,0.0196935,999,2.31001,0.353432,1.82082,2.31001,-0.353432,2.57224,58,2.636363636,58,2.636363636,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"Owen Caissie","CHC",14.4985,57.7221,51.9489,11.8905,7.67837,2.73877,0.0825261,1.39085,6.30058,5.99734,5.28224,0.159945,18.7762,0.286295,0.143346,0.0613665,0.784683,0.563183,0.150322,0.228889,0.0915116,0.325285,0.281327,0.302789,0.365107,0.294322,0.667896,0.136218,3.72812,0.328883,-0.0167369,-0.0515325,6.01555,-0.73667,89.1481,-0.0682694,0.0965,-0.8011583685874939,-0.9327123835682869,0.0195536,691.6300048828125,2.22884,-0.0589863,1.82198,2.22884,0.0589863,2.57069,50.2,3.585714285,50.2,3.585714285,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"Brett Sullivan","SDP",7.81359,24.7477,22.888,4.9804,3.79892,0.819857,0.0313685,0.330263,2.7168,2.58119,1.67456,0.037625,4.42163,0.079957,0.0900831,0.0151424,0.275883,0.0762765,0.0454804,0.217599,0.0676651,0.178668,0.37872,0.27231,0.299449,0.254726,0.571759,0.0818501,2.95238,0.255135,0.0122053,-0.0466976,1.7904,-1.10454,61.9091,-0.0344923,-0.108072,-1.1374145783483982,0.49482883512973785,0.0187929,999,1.70004,0.416024,1.9468,1.70004,-0.416024,2.40427,13.9,1.7375,13.9,1.7375,,,,,,,,,,,,,,,,,,,"Brett Sullivan","18217",664954
"Edward Olivares",,8.24036,24.6544,22.505,5.60343,3.92517,1.06519,0.0891659,0.523912,2.80942,2.55401,1.54168,0.016096,4.57439,0.339105,0.254801,0.0137382,0.426141,0.426762,0.19006,0.248986,0.0625317,0.185541,0.337025,0.303735,0.37408,0.296786,0.677815,0.125094,4.52271,0.287603,0.0423512,-0.037319,2.61825,-0.265768,86.8369,0.0050322,0,-0.38303931104019284,-0.27176329493522644,0.017166,999,1.52534,5.84724,1.97876,1.52534,-5.84724,2.36165,28.9,3.6125,28.9,3.6125,,,,,,,,,,,,,,,,,,,"Edward Olivares","19698",658668
"Brewer Hicklen","MIL",7.82972,20.2968,18.0178,3.60169,2.21627,0.710208,0.0479008,0.627312,2.30392,2.24283,1.72355,0.076118,7.86583,0.491062,0.0486955,0.0156508,0.15937,1.18773,0.0960346,0.199896,0.0849175,0.387541,0.219119,0.286784,0.349079,0.281905,0.635863,0.149183,6.63345,0.310693,-0.093741,0.164281,1.91238,-0.461891,79.0357,0.0705404,-0.0842173,-0.4382854327559471,-0.08421734366896283,0.0158428,999,2.23784,1.67639,1.9754,2.23784,-1.67639,2.36613,24.6,3.075,24.6,3.075,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Tim Anderson","LAA",28.2491,111.162,105.051,26.3272,21.4053,4.0385,0.118409,0.764954,11.0006,7.74099,4.60184,0.0391277,27.2092,0.862608,0.57528,0.0711194,2.62735,2.38083,0.822894,0.250613,0.0413977,0.244771,0.169128,0.286177,0.313156,0.265291,0.599333,0.0625428,4.26181,0.329189,0.200648,-0.0688701,8.9874,-4.01609,68.6301,0.131778,-0.726368,-3.8582358211278915,0.29083120822906494,0.0142763,662.4299926757812,2.6945,0.684055,1.78204,2.6945,-0.684055,2.62394,80.6,2.878571428,80.6,2.878571428,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"René Pinto","ARI",7.33293,21.2617,19.8758,4.26876,3.1047,0.591632,0.0117171,0.56071,2.50599,2.69385,1.05907,0.00404302,7.27175,0.117682,0.095327,0.113816,0.262799,0.0443715,0.0113161,0.214772,0.049811,0.342012,0.145641,0.257497,0.330349,0.258198,0.587846,0.115578,2.81882,0.305474,-0.00362763,-0.0294679,1.59761,-0.889543,61.8165,-0.0330955,-0.139893,-1.0039066411554813,0.42591963708400726,0.0134311,999,1.77548,-0.199483,1.9507,1.77548,0.199483,2.39907,17.7,2.528571428,17.7,2.528571428,,,,,,,,,,,,,,,,,,,"Rene Pinto","19859",650907
"Nick Sogard","BOS",6.93231,22.0157,19.6891,4.57224,3.63504,0.65751,0.0370055,0.242691,2.59607,2.27349,2.09828,0.0367023,5.3275,0.0889771,0.111378,0.0279414,0.450162,0.320837,0.109418,0.232222,0.0953085,0.241987,0.393858,0.307422,0.306355,0.276566,0.613776,0.0741322,4.27737,0.30425,0.00477584,-0.02581,1.97974,-0.595612,72.5371,-0.0210341,-0.0212308,-0.7128384690731764,0.08574923872947693,0.0110315,999,2.41783,-0.212666,1.97299,2.41783,0.212666,2.36935,16.9,2.414285714,16.9,2.414285714,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Aaron Schunk","COL",21.0551,60.1704,56.8122,13.5989,9.39635,2.99207,0.174497,1.03599,5.95473,5.53487,2.74039,0.223894,16.0683,0.270162,0.297811,0.0498839,0.745956,0.580272,0.423392,0.239366,0.0455438,0.267046,0.170546,0.276269,0.352881,0.273268,0.629151,0.113515,3.74384,0.314028,0.124094,-0.151576,5.25106,-1.78756,60.4896,-0.0274811,0.697938,-2.8703429717570543,0.9190228432416916,0.00541328,744.3699951171875,2.45211,0.523853,1.85304,2.45211,-0.523853,2.52927,50.4,2.4,50.4,2.4,,,,,,,,,,,,,,,,,,,"Aaron Schunk","25524",668845
